text,class,infoclass,city
Chiedo lo sfalcio dell area pubblica lottizzazione Uliveto poiche infestata anche da animali poco graditi  Chiedo di intervenire con urgenza ,1,Ambiente,negrar
Il lampione dell illuminazione pubblica posizionato all angolo della Via Lepanto con la via Sardegna non funziona  Vi ringrazio anticipatamente ,2,Illuminazione,cagliari
Manca sempre il solito lampione gia segnalato ,2,Illuminazione,negrar
Lampione spento,2,Illuminazione,negrar
Due lampioni in via della Cooperazione sono spenti da qualche giorno lampione n   e l altro di fronte,2,Illuminazione,negrar
Il semaforo di Arbizzano a rotti i pulsanti per la chiamata del verde per il passaggio dei pedoni in ambo i lati  Si richiede intervento di manutenzione ,4,Sicurezza,negrar
Buongiorno  Nonostante la segnalazione del  in Viale Merello dal civico  al  non funzionano i lampioni  potete intervenire   Grazie,2,Illuminazione,cagliari
Grazie al passaggio del giro d  Italia finalmente  stata asfaltata via Trento   Vorrei sapere chi dovr ringraziare per far si che venga rifatta anche la segnaletica pedonale strisce pedonali  evitando ai pedoni il rischio di essere investito o insultato dagli automobilisti ,4,Sicurezza,volpiano
questa mattina mi sono recata a Marina Piccola e il parcheggio abusivo accanto al circolo canoa  ancora attivo  con cartelli indecenti per il decoro del luogo e inviti a fare offerte libere per usufruire del posto auto Lungo il viale auto parcheggiate nel posto moto vendita di merci senza rilascio dello scontrino fiscale  il Comune dovrebbe tutelare i ns commercianti e il decoro del luogo  grazie,4,Sicurezza,cagliari
l attraversamento della via roma lato porto  reso difficile per gli anziani o per coloro che hanno bagagli dai cordoli troppo alti che separano le carregiate ora o si impedisce l attraversamento in quei punti eliminando i passaggi pedonali oppure facilitiamolo questo attraversamento  rossano farci,3,Manutenzione,cagliari
buona sera i lampioni  della via monte melaghetto sono stati ripristinati salvo i primi due e gli ultimi due ancora spenti e quindi al buio completo parte della strada se fosse possibile verificare saremo grati  ,2,Illuminazione,cagliari
Si e aperto nuovamente un foro profondosul manto stradale  foro chiuso personalmente due voltePer evitare infortuni vi prego di intervenire con urgenza DISTINTI SALUTI  MIGNOLLI FABRIZIO,3,Manutenzione,negrar
In via s Restituta esattamente all altezza del civico numero  c  il lampione stradale con la lampadina fulminata da settimane  Grazie ,2,Illuminazione,cagliari
Grossa buca sulla strada ,3,Manutenzione,cagliari
In via Sonnino all altezza del civico  subito dopo via Paoli sono presenti sul marciapiede da diversi giorni due frigoriferi  ,1,Ambiente,cagliari
all incrocio con via monti circa sulla strada c e una buca non grandissima ma profonda  cercate di tapparla  grazie ,3,Manutenzione,negrar
buon giorno il gioco che usano i bambini per arrampicarsi nel parco giochi in piazza a montecchio e rotto e necessita di un intervento per essere riparatograzie,1,Ambiente,negrar
 Tombino di scolo completamente otturato dalla sabbia  residui    con conseguente scolo dell acqua presso le abitazioni  Manto stradale dissestato con conseguente penetrazione d acqua nl terreno con possibilita danneggiamento muri e scivoli ,3,Manutenzione,negrar
Nel passaggio a livello con la metro da via Genneruxi a destra vi  la zona adiacente ai binari piena di rifiuti bottiglie  ombrelloni arrugginiti che possono creare problemi anche per il passaggio della metro ,1,Ambiente,cagliari
Vi segnalo la totale assenza di illuminazione da via Anfiteatro fino al tratto di via Ospedale che precede l ingresso dell Ospedale Civile e lungo la via Porcell fino al varco ztl di via dei genovesi  Nessuna lampada  accesa e si cammina nel buio totale  Grazie per l attenzione   ,2,Illuminazione,cagliari
Nella Via del Sole  stata effettuata la manutenzione della segnaletica orizzontale e nella corsia che va da via S Arrulloni verso il Poetto non  possibile parcheggiare  Segnalo che nonostante sia previsto che le macchine non parcheggino  a tutte le ore del giorno diverse autovetture continuano a parcheggiare anche contromano  anche per tutta la notte  Chiedo pertanto un vs  cortese intervento per mettere fine a questo tipo di prepotenza da parte di automobilisti incivili  oppure il posizionamento di dissuasori  Vi ringrazio per la Vs attenzione e porgo cordiali saluti,4,Sicurezza,cagliari
A seguito di perdita d acqua sulla strada si forma ghiaccio nei pressi della curva,3,Manutenzione,negrar
Buongiorno voleva segnalare il guasto del lampione n   sito in via Bassa a Montecchio  ,2,Illuminazione,negrar
parco giochi erba altissima  giochi rotti  recinto rotto  marcio e pericoloso ,1,Ambiente,negrar
Nonostante sia gia stato piu volte segnalato anche di persona  davanti al civico  continuano ad essere parcheggiate autovetture nonostante il cartello di divieto  Questo rende difficoltosa l uscita dai posti privati antistanti senza passare con i pneumatici sopra i dissuasori rovinando gli stessi  Inoltre scendendo dalla discesa della strada dei civici  la visuale a causa di queste autovetture e difficoltosa e possono succedere incidente ,4,Sicurezza,negrar
Via San Giacomo  nonostante sia in ZTL e sia zona pedonale   costantemente transitata da veicoli senza permesso che sfrecciano a  kmh  speso in retromarcia e anche contromano  nonch automezzi adibiti a trasporto merci di varia natura tra cui masserizie edili che non di rado sfiorano i balconcini nei punti pi stretti della via a volte capita anche che li centrino  La maggiore concentrazione di veicoli non autorizzati transita sicuramente nell orario a ridosso dell inizio e della fine delle lezioni della vicina scuola  Maggiori controlli per ripristinare il transito regolare sarebbero graditi oltre che necessari  Grazie ,4,Sicurezza,cagliari
LA PRESENZA DEL PALO DELL  ILLUMINAZIONE PUBBLICA IN MEZZO ALLA CUNETTA PROVOCA IL RISTAGNO DELL ACQUA PIOVANA CHE SI INFILTRA NELL ABITAZIONE,2,Illuminazione,cagliari
Mi segnalano in Via del Combattente  esattamente nella piazza antistante l ambulatorio veterinario  che a causa della scarsissima visibilita della segnaletica orizzontale le automobili prendono direzioni diverse da quelle previste dalle regole di circolazione e talora sfiorano incidenti in quanto si incrociano traiettorie caotiche e irregolari  ,4,Sicurezza,negrar
Salve   oramai da parecchi mesi che il lampione che illumina questo tratto di strada e spento lasciando la stessa completamente al buio con tutte le problematiche che ne conseguono  Sarebbe opportuno intervenire il prima possibile Grazie Fulvio Usala,2,Illuminazione,cagliari
Desidero segnalare che ieri sera  domenica  tra le   e le  al buio  un signore mio vicino di casa e andato ad abbattere un albero nel terreno comunale antistante la mia abitazione  Lo ha tagliato con una sega elettrica e lo ha portato via  Interpellato da me ha detto che era un albero morto e da tagliare   Per nulla vero  dato che l albero aveva foglie e fioritura durante la stagione scorsa  E  ad ogni modo se tutti andassimo a tagliare gli alberi a nostro piacimento  Tra l altro tale albero era sul ciglio della strada e sopra un fossato    e cosxec che i terreni franano Spero in un serio provvedimento da parte di chi tutela l ambiente  Grazie,1,Ambiente,negrar
Vorrei segnalare la rottura di alcuni tubi del sistema di irrigazione che circonda le aiule degli eucaliptus della piazzetta Baden Powell  con conseguente spreco d acqua ,1,Ambiente,cagliari
SOSTA PER INTERE GIORNATE DI VEICOLI SENZA PASS NELLA VIA S SATURNINO CON LA ZTL E IL VARCO CHIUSO  Buon giorno  vorrei segnalare la sosta di veicoli nella Via S Saturnino sino al muro sottostante il terrapieno di veicoli senza pass negli orari della ZTL  e quando e  chiuso il varco da circa  mesi  questi molte volte ostruiscono l uscita delle macchine dei residenti  Grazie ,4,Sicurezza,cagliari
non funzione il lampione in prossimita del civico n  appeso al muro,2,Illuminazione,negrar
Si segnala che le  lampadine dei lampioni stradali posizionati nella via Dei Pioppi  all altezza dei numeri civici  e B  sono fulminate  Si richiede la sostituzione delle stesse in quanto il tratto di strada interessato risulta buio e privo dei servizi primari  Cordiali saluti  Riccardo Cavallo,2,Illuminazione,cagliari
Domenica pomeriggio a Marina Piccola  mentre passeggiavo con mio marito e mio figlio di neanche due anni  il vento ha fatto cadere un ramo da una delle  palme  abbiamo notato che le palme non sono potate e presentano tutte delle parti marce  potrebbero cadere in testa ad un passante o peggio in testa ad un bambino piccolo  mi sono spaventata molto e non vorrei che succedesse qualcosa di brutto in futuro  ,1,Ambiente,cagliari
buon giorno  sarebbe opportuno un tempestivo intervento di pulizia nel piazzale adibito a sosta  tra la viale la plaia e la via riva di ponente  fronte cantina sociale  poich versa in un impressionante situazione di degrado  dimora di cani randagi  ratti e parassiti di ogni tipo    grazie   ,1,Ambiente,cagliari
Causa nubifragio si e divelto tombino,3,Manutenzione,negrar
Con la presente si segnala che un pulmino  verosimilmente abbandonato che si evince anche dalla gomma anteriore sgonfia   da mesi forse da pi di un anno parcheggiato a Calamosca di fronte all ingresso della scuola calcio Flamengo e pressi hotel Calamosca Con l auspicio di un sollecito intervento per rimuovere il summenzionato pulmino si porgono distinti saluti                 Angelo Pirosu,4,Sicurezza,cagliari
Ma mi chiedo come sia possibile che il sindaco emani un ordinanza sulla potabilita dell acqua e non faccia nulla per informare i cittadini  Nei bar di Arbizzano venivano consumati caffe con i baristi che avvertivano  ridendo  del rischio  Parallelamente all invito di non sprecare acqua  gli irrigatori comunali innaffiavano le aiuole delle rotonde  Se questa e la gestione di un emergenza  invito il sindaco a DIMETTERSI IMMEDIATAMENTE  per evitare di non gestire eventuali future emergenze magari piu gravi  Andrea Nicolis  un cittadino allibito   ,1,Ambiente,negrar
L ultima Vs  risposta in merito all illuminazione di via Vivaldi e che quot tutto rientra nella normalitaquot Sono stanco delle Vs  risposte menzoniere Per cortesia non rispondetemi piu Ho sbagliato io a sperare di avere una strada illuminata dopo  tra l altro  che avete speso dei soldi per sostituire tutti i lampioni Preferisco tenermi il buio piuttosto che leggere le Vs  menzogne  le prese in giro e la negazione dell evidenza Per cortesia non rispondetemi piu   ,2,Illuminazione,negrar
Segnalo nuovamente che in via Puccini alcuni continuano a parcheggiare completamente sopra il marciapiede  le chiazze d olio ne evidenziano la frequenza allego immagini  Distinti saluti ,4,Sicurezza,cagliari
Triangolo di verde lato ospedale di proprieta comunale da sfalciare,1,Ambiente,negrar
a destra del cancello di ingresso ci sono alberi confinanti con stradina laterale che non vengono tagliati e tenuti bassi,4,Sicurezza,negrar
lampada spenta incrocio con via Vsco De GAma,2,Illuminazione,negrar
Le caditoie stradali nella predetta via pubblica sono piene di ghiaino  urge intervento di rimozione del materiale al fine di garantire il funzionamento della rete di smaltimento acque bianche stradali ,3,Manutenzione,negrar
buca pericolosa all inizio di via rossini difronte ingresso carrabile osteria dell Oca grazie,3,Manutenzione,negrar
La titolare della pasticceria Lonardoni in Piazza Roma n   la sig ra Rita mi segnala che avanti il locale vi e un filo penzolante da un lampione  dai fili dell energia elettrica che andrebbe rimosso n quanto potrebbe risultare pericoloso ,2,Illuminazione,negrar
Sull incrocio  vicino al parco giochi  e presente da parecchio tempo una buca che e sempre piu profonda e crea pericolo per la normale circolazione  Altri interventi sono regolarmente effettuati in zona  come per esempio lo sfalcio dell erba  ma questo problema non viene preso in considerazione ed e molto evidente ,3,Manutenzione,negrar
Fognatura a cielo aperto da  giorni  c e  una gran puzza e topi che entrano ed escono quanto dobbiamo aspettare ancora in queste condizioni ,1,Ambiente,negrar
la presente x chiedere che venga effettuata la pulizia dell area verde pubblico comunale di via Francesco Borromini  ,1,Ambiente,cagliari
Segnalo la presenza di processionarie nel bosco del colle Masua si richiede una urgente disinfestazione prima della schiusa delle stesse perche sono moltissime e pericolose ,1,Ambiente,negrar
Nella piazzetta tra via del tricolore e piazza degli alpini da tre giorni di sera non si accendono le luci  Vicino alla cabina elettrica esiste il contatore che da corrente alla piazza ma  attivo  Grazie Alberto Fanni,2,Illuminazione,cagliari
Dimenticati da Dio e dagli uomini  Segnalo la grave situazione del manto stradale di via vivaldi  corollato da buche diventate ormai crateri  Avevamo avuto rassicurazioni sulla loro sistemazione entro dicembre scorso  A parte qualche metro di pietoso rattoppo nulla e successo  Grazie per l attenzione che vorrete concederci ,3,Manutenzione,negrar
 incredibile che una cittadina come Volpiano  ricca di Aziende e di conseguenza di lavoratori che ve ne affluiscono da zone come Torino  sia assolutamente mal servita di mezzi pubblici  Il primo treno disponibile  che giunge a Volpiano  alle    ma che costantemente in ritardo di minuti e ci non   consente l utilizzo dei mezzi  creando disagio a moltissimi lavoratori   Sarebbe auspicabile l implementazione di mezzipubblici al mattino presto    Attendiamo risposte,4,Sicurezza,volpiano
Spett  URP  desidero segnalare l assenza  ormai da alcuni mesi  del cassonetto per i rifiuti organici tra i numeri civici   come indicato sulla mappa  Attualmente nella via Fracstoro sono presenti soltanto due cassonetti per l umido  situati agli estremi della via uno all angolo con via Cagna e uno in via Fermi poich la maggioranza degli abitanti della via  composta da persone anziane  lo spostamento per conferire i rifiuti organici  da molti considerato faticoso  Mi chiedevo se fosse possibile ricollocare un cassonetto per l organico nel gruppo in corrispondenza dei numeri   Vi ringrazio per l attenzione e vi porgo distinti saluti ,1,Ambiente,cagliari
L erba dei parco giochi e alta e sia il parco giochi di via del Combattente che quello su viale rizzardi sono inacessibili sono inoltre pieni di zanzare e chi ha un bimbo non puo permettersi di accedervi ,1,Ambiente,negrar
via Rovereto angolo viale Trento il primo lampione a destra non funzione da mesi Grazie,2,Illuminazione,cagliari
Marciapiede  passaggio pedonale e pista ciclabile perennemente occupati dalle auto in sosta di fronte la bartabacchi,4,Sicurezza,cagliari
   omissis    in via Bellavista n    quasi all angolo con la via Riva Villasanta  Questa stradina stretta  percorribile nei due sensi di marcia  sia svoltando a destra dalla via Riva Villasanta che scendendo dalla Via Del Colle  Nella parte in salita sono presenti due cartelli  uno indicante il divieto di sosta con rimozione e un altro che indica la direzione obbligatoria  invisibili perch ricoperti dalla copiosa vegetazione che spunta dalla propriet del numero civico   Nella parte in discesa  subito dopo una curva   presente un profondo fosso tra la carreggiata e il muro della palazzina dove abito interrotto dai passaggi pedonali dei due cancelletti e dal passo carrabile  Si auspica da parte di questa amministrazione un intervento urgente atto a mettere in sicurezza la strada soprattutto per gli audaci passanti che sono obbligati a percorrerla a rischio della loro incolumit  data la velocit con la quale le auto imboccano il tratto in discesa che porta all incrocio con la via Riva Villa Santa provenienti dalal salita della Via Del Colle  Si suggerisce il posizionamento di un dosso che obblighi le vetture a limitare di molto la velocit  la messa in sicurezza del tratto che costeggia la palazzina dei numeri civici  e  e la tracciabilit di una marciapiede non dico la costruzione  almeno in uno dei sensi di percorrenza  Si allega una foto che attesta lo stato della strada nel punto in cui il passaggio carrabile incontra il tombino della fogna notare il fosso di cui sopra  Certa di un intervento solerte ringrazio per l interessamento    omissis   ,3,Manutenzione,cagliari
Sarebbe opportuno potare le piante di terrapieno che danno su vVia San Saturnino  il marciapiede non  praticabile in alcuni punti,1,Ambiente,cagliari
Buongiorno  vorrei segnalare il deterioramento dei cartello con i numeri civici        di via Molino di fronte   all ufficio postale  Il  giugno di quest anno  successo che ho  chiamato l ambulanza per il mio vicino di casa che purtroppo poi    mancato  e la stessa non vedendo i numeri se ne andava diritta per la via Molino e poi tornava indietro vedendo che qualcuno si sbracciava per   segnalare il luogo  Tutti gli abitanti dei sopracitati numeri sono d accordo   con me e quindi ci auguriamo che venga ripristinato al pi presto onde   evitare altri spiacevoli disguidi  Nel ringraziarvi per l attenzione vi   auguro una buona giornata   Sergio Barbero ed Annunziata Ambrosio di via Molino   ,3,Manutenzione,volpiano
Chiediamo urgente riparazione possibilmente fatta con un certo criterio del dissesto tra Via Marconi Via U I e Via dei Ciliegi A noi residenti visto che non abbiamo alternative di passaggio porta gravi danni alle ns auto con conseguenti spese di riparazioni ,3,Manutenzione,negrar
Intervento al lampione vicino all ingresso del civico   La lampada si accende e si spegne ad intermittenza ,2,Illuminazione,negrar
Presenza di tombino otturato,3,Manutenzione,castelnuovo
assessore LL PP segnala che su due pali della Pubblica illuminazione sono caduti i corpi illuminanti Verificare causa e ripristinare   ,2,Illuminazione,negrar
buongiorno  chiedo se si possono rimettere i cassonetti per i rifiuti della carta e della plastica in via val Venosta n    in quanto circa  mesi fa hanno preso fuoco  grazie,1,Ambiente,cagliari
Buonasera da piu  di una settimana meta  di via capitanata e al buio problemi tecnici    Si puo  risolvere     Grazie  Saluti   Mulliri Carla Maria,2,Illuminazione,cagliari
Venendo da Via Loretana entrando in Via Osimana c  una scaletta in ferro sulla destra che porta in Via F lli Bondi   E  possibile mettere un passaggio pedonale per l attraversamento di Via Osimana ,4,Sicurezza,camerano
Il faro che illumina la chiesa e il faro che illumina il campanile sono spenti ,2,Illuminazione,negrar
SI AVVISA CHE DA  GIORNI IL LAMPIONE N   NON FUNZIONA  SI RICHIEDE INTERVENTO URGENTE GRAZIE ,2,Illuminazione,negrar
 tsi sollecita la richiesta di provvedere al rifacimento della segnaletica orizzontale dell intero quartiere con priorita per il parcheggio antistante l  Eurospin  in quanto essendo quasi inesistente non e rispettato il senso di marcia con aumentato rischio di incidenti e delle piste ciclabili utilizzate dai bambini  Tale richiesta sollecita le precedenti n   del    n  del    e n   del     ,4,Sicurezza,negrar
Il dissuasore di velocita  al civico n   non serve a niente  come tutti i dissuasori  o meglio serve solo ad aumentare i guasti agli autoveicoli  percio  risparmiate tempo e  nostri soldi ci sono abbastanza dossi e buche per limitare la velocita  grazie ,4,Sicurezza,negrar
Poich sembrerebbe imminente   l istituzione del senso unico in Via Padova  poich da giorni sono  apparsi dei cartelli alcuni coperti altri no  mi chiedo se l amministrazione   e la polizia municipale si rendono conto di ci che comporta tale istituzione per i residenti in quel piccolo tratto costretti a lunghi giri con dispendio di tempo e soprattutto di carburanti per auto  Circa dieci   anni fa si era fatta una raccolta firme per l istituzione di un   semaforo            Senza contare che le vie parallele quali Via Cadore  Via Adige  ecc  sono molto strette e con immissione sulla via Trento nello stesso modo di Via Padova comunque pi larga di altre stradine  non sarebbe possibile quindi trovare una soluzione migliore        Una residente,4,Sicurezza,volpiano
Segue la segnalazione n   del   Egregio Comandante  La Sua risposta e talmente incredibile nei toni utilizzati che si commenta da sola  ma qualche considerazione la voglio comunque esprimere  perchxe ritengo doveroso farlo in primis mi spiace informarLa che la sentenza del Palazzaccio da Lei citata a sostegno della Sua tesi Cass  n   verte su tutt altra materia e  nello specifico  parla di imposte e tasse in genere x ritenuta di imposta x tributi erariali diretti come puo ben comprendere  non c entra nulla con quanto da Lei affermatoxqueste sono le insidie del web  Poi  lungi da me voler scendere in una diatriba giuridica  Le faccio comunque presente che non tutte le attivita  anche se debitamente autorizzate  sono omologabili alle finalita di ristoro proprie della cosiddetta xpausa caffex  In secondo luogo  trovo singolare che la Sua pubblica spiegazione sia arrivata dopo una email che Lei stesso mi ha inviato chiedendomi a quale delle vigilesse mi riferissi e i dati dell auto che e stata portata al lavaggio ebbene  se erano tutti dati a Lei gia noti  proprio perchxe aveva personalmente autorizzato tale attivita  assumendosene quindi la piena responsabilita  mi domando il perchxe abbia sentito l esigenza di chiedermeli privatamente  perdendo quindi solo del tempo e  mi permetta  facendolo perdere anche a me Stupefacente e altresxec la dovizia di particolari fornita in merito al lavoro della Sua agente purtroppo  questa sontuosa elencazione di attivita e di meriti ha il sapore amaro di una excusatio non petita La cosa che Lei evidentemente ignora e che il comportamento segnalato non e risultato anomalo solo alla sottoscritta  considerate le numerose adesioni ricevute  e  francamente  fossi in Lei  invece di investire energie a rendere risposte tanto lunghe quanto inesatte  mi preoccuperei piuttosto di come l attivita della Polizia Locale viene percepita all esterno  La inopportuna frequentazione di bar per lunghe colazioni  le conversazioni con amici dentro e fuori i locali pubblici ovvero  non ultimo  l utilizzo di cellulari per parlare e messaggiare da parte di chi indossa una divisa  anche se sono certa che siano tutte attivita rientranti nelle pause eo ordini di servizio impartiti direttamente da Lei  risultano  ai piu x atteggiamenti quantomeno sconvenienti e danno  purtroppo  un immagine indecorosa della Polizia Locale che appare quindi come un servizio inefficiente e poco indirizzato alla tutela della collettivita  Preciso inoltre che  come Lei ben sa  la sottoscritta  da Lei accusata di xseguirex le autovetture dei Suoi agenti  abita e lavora nel comune di Negrar e  inevitabilmente  incrocia tutti i giorni  per la strada o al bar  i mezzi che fanno capo al Suo comando e chi li guida  Infine  nel ringraziarLa per il Suo cortese ed educato contegno nelle risposte x sempre volto al confronto e mai allo scontro e  aggiungo  perfettamente in linea con il codice di comportamento della Polizia Locale x Le porgo i miei piu cordiali saluti  Barbara Zerbato,4,Sicurezza,negrar
NEL GIARDINETTO DI VIA UGO FOSCOLO LE PIETRE DEL MARCIAPIEDE SI STANNO SPOSTANDO CON PERICOLO PER I PASSANTI E SE POSSIBILE METTERE QUALCHE PANCHINA  SE POSSIBILE MANDARE L INCARICATO A CONTROLLARE LA ZONA DEL GIARDINO,1,Ambiente,negrar
Salve  vorrei avvisare chi transita in via Vauda in prossimit della cascina Telegro di guardare per aria in   corrispondenza dell unica pianta ad alto fusto presente sul bordo della   strada  e sopratutto non sostarvi sotto un grosso ramo spezzato  appeso agli altri rami pi piccoli  Buonagiornata ,3,Manutenzione,volpiano
di fronte al numero civico  si e aperta una profonda e larga buca nella carreggiata  pericolosissima per automezzi  motocicli cicli e pedoni,3,Manutenzione,negrar
In via vivaldi  all altezza dell inizio della via privata dove ci sono le abitazioni dal  al c  c e una buca lunga almeno  cm con profondita di all incira  cm  E  un pericolo pubblico  provoca danni alle macchine e ritengo una fortuna che qualche ciclista o motociclista non sia caduto a causa di questa  Vista la pericolosita ritengo sia importante sistemare il manto stradale ,3,Manutenzione,negrar
Buongiorno tempo fa avevo fatto questa segnalazione e l avevate prontamente presa in considerazione tanto che volevo scrivere al Sindaco per complimentarmi Avevo segnalato che nella strada che scende da Montericco via Pascoli  dalla Pizzeria all Oca verso Boscopiano le macchine continuano a suonare a volte anche di notte a ogni ora per segnalare la propria presenza nelle curve ceche Dopo la mia prima segnalazione era stato messo uno specchio parabolico per vedere nelle curve  che pero misteriosamente e sparito poco dopo Chiedo cortesemente di mettere uno o piu specchi parabolici nelle varie curve cieche al fine di evitare che le macchine suonino in continuazione disturbando la quiete della zona Grazie mille,4,Sicurezza,negrar
DA TEMPO NON FUNZIONANO I PALI LUCE SULLA STRADA  SUL BIVIO TORBEMAZZANO  ZONA OSTERIA NUOVA EX VIA CA  RIGHETTO ,2,Illuminazione,negrar
QUESTA MATTINA NON SONO STATI RITIRATI I RIFIUTI SU TUTTO IL LATO SINISTRO DI VIA DINO DEGANI ,1,Ambiente,negrar
Salve  vorrei segnalare l attraversamento pedonale n viale Marconi angolo via Newton  nonostante il segnalatore luminoso delle strisce pedonali  l  attraversamento e  pericolosissimo a causa della poca visibilita  e della velocita  delle vetture  L apertura di Ikea e altre attivita  ha aumentato notevolmente la presenza di pedoni  Un semaforo a richiesta o un attraversamento sopraelevato credo siano l unica soluzione  Grazie per l  attenzione  Fabio Petruzzo,4,Sicurezza,cagliari
all inizio della v pacinotti fino al n civicoil manto stradale presenta numerose buche anche profonde che danneggiano il transito pedonale e dei veicoli Inoltre la strada viene rovinata dai lavori che stanno facendo in v pacinotti dalla ditta Ubaldi Costruzioni ,3,Manutenzione,camerano
Salve  vorrei segnalare che proprio difronte al civico  della via da me indicata  dove io attualmente abito  non e funzionante gia da un po l impianto di illuminazione pubblica e in questo punto la strada nonchxe l ingresso al civico  sono davvero molto bui  Vi prego di intervenire trovandomi io in gravidanza al nono mese e avendo  quindi  piu difficolta nella deambulazione al buio  Grazie e distinti saluti  Rossana Ippolito,2,Illuminazione,negrar
A seguito del forte vento della scorsa settimana ad un lampione sul ciglio della strada si e staccato il vetro che copre la lampadina ed ora e a penzoloni ,2,Illuminazione,negrar
alle ore  e  di domenica all improvviso si e  staccato dall albero posto all incrocio tra via stella e via della repubblica un ramo secco che per pura fortuna mi ha appena sfiorato  si prega di provvedere al piu  presto  ,1,Ambiente,negrar
sistemazione manto stradale,3,Manutenzione,camerano
Da alcuni mesi abbiamo portato a vs conoscenza che una griglia  che attraversa la strada all inizio  della salita n   e  sono divelte  Gli operai sono gia usciti ma trovandole nella sede hanno detto che e tutto a posto  Si sollevano tutti i giorni lasciando il pozzetto  cm aperto  puo provocare danni alle macchine e incidenti alle moto  Vengono regolarmente rimesse al loro posto dai vicini che hanno civilta e buonsenso  Sono venuta  volte negli uffici e ho fatto vedere le foto In attesa di un sollecito riscontro porgo cordiali saluti ,3,Manutenzione,negrar
Gli abitanti della via eroi d italia angolo via masaniello chiedono da quasi anni la sistemazione dello spiazzo di terra adiacente alle proprie abitazioni Qui in questo quartiere non  mai stata fatta nessuna manutenzione ne dei marciapiedi fatiscenti ne della strade e lo spiazzo di terra schifosa dove vengono portati i cani a defecare da tutta Pirri sta facendo diventare la situazione non piu  tollerabile Non esiste solo il poetto is mirrionis o sant elia E  una vergogna che dopo tanti anni uno spiazzo che puo  essere riqualificato sia di fatto ancora un letamaio  a cielo aperto davanti alle nostre case ,3,Manutenzione,cagliari
Buongiorno    vorrei segnalarvi i disaggi che in periodi di pioggia vengono causati dallacqua che scorre come un fiume in piena  portandoci davanti a casa detriti e materiali di ogni genere  impedendoci luscita da casa e lasciandoci completamente isolati ed impotenti davanti a questi eventi   La situazione della strada dove abito Viale Monastir Km    Via dellagricoltura  non essendoci asfalto  o per lo meno lasfalto risulta  sino allaltezza del deposito dei mezzi  della nettezza urbana  da li essendo in forte pendenza lacqua scende con molta forza  Ormai  diventato impossibile passare in macchina per via dei grossi dossi che si sono creati  inoltre vorrei segnalare che alle piogge copiose si aggiunge linadeguato incanalamento delle acque piovane della aziende che si affacciano sulla stessa strada   Gradirei che venisse effettuato un sopralluogo per verificare lo stato dei luoghi il pi presto possibile stante lavvicinarsi delle piogge invernali   Vi ringrazio anticipatamente per i controlli che effettuerete  porgo i pi cordiali saluti ,3,Manutenzione,cagliari
Asse Mediano di Scorrimento che va dallo Svincolo di S  Benedetto allo svincolo della Fiera  e viceversa nei due sensi di marciadalle ore   alle ore   la presenza di numerosi ciclisti che la percorrono indisturbati  nonostante ad essi sull AMS  sia vietato il transito  Questa inosservanza mette a rischio pericolosi incidenti gli automobilisti che su trovano a transitare  ,4,Sicurezza,cagliari
si richiede installazione specchi tra via farfisa e sottopasso ferroviario,3,Manutenzione,camerano
Considerando la viabilita modificata per la presenza delle giostre  non e il caso di vietare il parcheggio come gli scorsi anni in via San Martino e in via IV Novembre Due macchine oggi non passano  soprattutto in via IV Novembre,4,Sicurezza,negrar
Ancora oggi l illuminazione della strada di via Gherardo Delle Notti  in corrispondenza del civico n   risulta spenta,2,Illuminazione,cagliari
I primi due lampioni di Via Vivaldi non funzionano ,2,Illuminazione,negrar
segnalo che da mesi ormai  nella via don bosco  angolo viale merello   presente una vettura bruciata e mai rimossa Si chiede cortesemente di verificare e farla rimuovere  ,4,Sicurezza,cagliari
Segnalo che nella via Chiabrera  nel tratto tra la via Biasi e la via Figari  permane ancora la recinzione di un cantiere  oramai portato a compimento  che riduce dal  la larghezza del gi striminzito marciapiede  Tale recinzione potrebbe essere spostata sull opera gi realizzata  ossia  la viabilit interna della lottizzazione  ripristinando la larghezza originaria del marciapiede  Attualmente si verifica una situazione di pericolo perch quando due pedoni si incrociano  uno dei due  costretto a scendere sulla sede stradale di via Chiabrera  con le macchine che sfrecciano accanto  Desidero inoltre sapere per quanto tempo ancora dovremmo goderci lo spettaccolo della discarica creata dall impresa che ha realizzato il palazzo dell ANAS  ammucchiando la terra di scavo sull ex mandorleto  alterando lo stato dei luoghi con una collinetta che non  mai esistita prima e che soffoca anche gli ulivi verso la via Figari e quando i signori proprietari rimuoveranno macerie e materiali di risulta del cantiere  Cordialit  Alessandro Assiero Br  ,4,Sicurezza,cagliari
Volevo segnalare che il primo lampione posto all ingresso del Vico I Riva Villasanta  Pirri  di fronte a civico A  funziona ad intermittenza  Considerato che diverse abitazioni  compresa quella dove abito  hanno l accesso direttamente sul vico che si ricorda  senza marciapiede  risulta piuttosto pericoloso il solo uscire di casa quando il lampione  spento  Grazie,2,Illuminazione,cagliari
Si segnala che il lampione al numero civico  della via Antonio Segni a Pirri  spento da un paio di giorni  Grazie ,2,Illuminazione,cagliari
